,created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,topic,identifier,quoted_status_id,quoted_status_id_str,quoted_status,extended_entities
216,Wed Jul 22 21:06:33 +0000 2020,1286044990511165443,1286044990511165443,"714 county residents are currently under domestic traveler quarantine for for having arrived to Chautauqua County from a state listed on the New York State travel advisory, an increase of 45 from Tuesday.",False,"[0, 204]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2860445118278328e+18,1286044511827832832,4852020407.0,4852020407,GregLarsonWDOE,"{'id': 4852020407, 'id_str': '4852020407', 'name': 'Gregory Larson', 'screen_name': 'GregLarsonWDOE', 'location': 'Fredonia, NY', 'description': 'Sportscaster and assistant news director for Chadwick Bay Broadcasting in Dunkirk, NY, representing stations WDOE (94.9 FM/1410 AM) and WBKX (96.5/100.3 FM).', 'url': 'https://t.co/e4RMb2YFmP', 'entities': {'url': {'urls': [{'url': 'https://t.co/e4RMb2YFmP', 'expanded_url': 'http://www.chautauquatoday.com', 'display_url': 'chautauquatoday.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 409, 'friends_count': 340, 'listed_count': 1, 'created_at': 'Wed Jan 27 02:36:38 +0000 2016', 'favourites_count': 673, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 12027, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1213529689156923392/oqBLjzvG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1213529689156923392/oqBLjzvG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4852020407/1578163130', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,,en,TRECIS-CTIT-H-072,1286044990511165443,,,,
217,Wed Jul 22 19:02:08 +0000 2020,1286013679054381056,1286013679054381056,california really passed new york in covid cases. i hate it here,False,"[0, 64]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 949336641893670914, 'id_str': '949336641893670914', 'name': 'gian pierre', 'screen_name': 'heisenburga', 'location': 'pdale', 'description': 'born again virgin.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 67, 'friends_count': 155, 'listed_count': 0, 'created_at': 'Fri Jan 05 17:47:48 +0000 2018', 'favourites_count': 4838, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3579, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1286088090709192704/L_UIkrp4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1286088090709192704/L_UIkrp4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/949336641893670914/1564277847', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,1,False,False,,en,TRECIS-CTIT-H-072,1286013679054381056,,,,
218,Wed Jul 22 17:40:01 +0000 2020,1285993012858884096,1285993012858884096,"End of $600 Unemployment Bonus Could Push Millions Past the Brink - The New York Times refuses to say GOP-controlled Congress holding up this package - as far as I know, no Dems are opposed https://t.co/UGwwvtr84u",False,"[0, 213]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/UGwwvtr84u', 'expanded_url': 'https://www.nytimes.com/2020/07/21/business/economy/coronavirus-unemployment-benefits.html', 'display_url': 'nytimes.com/2020/07/21/bus?', 'indices': [190, 213]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,"{'id': 5668662, 'id_str': '5668662', 'name': 'Seth Anderson', 'screen_name': 'swanksalot', 'location': 'Chicago, IL, USA', 'description': 'Solipsist; Mac Dude; Photographer; Liberal; Secular Humanist, political junkie.', 'url': 'http://t.co/HbNVw6GVYa', 'entities': {'url': {'urls': [{'url': 'http://t.co/HbNVw6GVYa', 'expanded_url': 'http://www.b12partners.net/', 'display_url': 'b12partners.net', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1144, 'friends_count': 1755, 'listed_count': 104, 'created_at': 'Mon Apr 30 23:20:08 +0000 2007', 'favourites_count': 11402, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 102844, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '9AE4E8', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1175059193650397185/KXjDwg4v_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1175059193650397185/KXjDwg4v_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/5668662/1420315623', 'profile_link_color': '0000FF', 'profile_sidebar_border_color': '87BC44', 'profile_sidebar_fill_color': 'E0FF92', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-072,1285993012858884096,,,,
219,Wed Jul 22 12:12:33 +0000 2020,1285910602536194048,1285910602536194048,This nurse has traveled from hot spot to hot spot during the Covid-19 pandemic https://t.co/wxDUPgk34y via @akwyz #news #tech,False,"[0, 125]","{'hashtags': [{'text': 'news', 'indices': [114, 119]}, {'text': 'tech', 'indices': [120, 125]}], 'symbols': [], 'user_mentions': [{'screen_name': 'AkwyZ', 'name': 'Antonio Vieira Santos', 'id': 19485870, 'id_str': '19485870', 'indices': [107, 113]}], 'urls': [{'url': 'https://t.co/wxDUPgk34y', 'expanded_url': 'http://dlvr.it/Rc7Y3Q', 'display_url': 'dlvr.it/Rc7Y3Q', 'indices': [79, 102]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,"{'id': 597715969, 'id_str': '597715969', 'name': 'Soisialta', 'screen_name': 'Soisialta', 'location': 'Cork, Ireland', 'description': 'Building Your Social Media War Room', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 494, 'friends_count': 375, 'listed_count': 914, 'created_at': 'Sat Jun 02 20:18:25 +0000 2012', 'favourites_count': 1662, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 100369, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2545037974/wsrylt44io8tjhsildr8_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2545037974/wsrylt44io8tjhsildr8_normal.jpeg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-072,1285910602536194048,,,,
220,Tue Jul 21 15:56:01 +0000 2020,1285604451873624065,1285604451873624065,"I got a jury summons (petit jury) right as COVID shut everything down, so naturally, that was postponed. Well, let me tell you NYC wasted NO TIME getting ""essential court proceedings"" off the ground. I just received my new summons - for a Grand Jury. #oohfancy",False,"[0, 260]","{'hashtags': [{'text': 'oohfancy', 'indices': [251, 260]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 775483622509907968, 'id_str': '775483622509907968', 'name': 'Clair Rock [they/them]', 'screen_name': 'Theclairrock', 'location': 'Brooklyn, NY', 'description': 'trans. information nerd.  INFJ. virgo. true neutral. blm. //all thoughts on this account are my own and are often very unprofessional\\\\', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 107, 'friends_count': 287, 'listed_count': 3, 'created_at': 'Mon Sep 12 23:57:58 +0000 2016', 'favourites_count': 3568, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1724, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1226252135047860226/-NgP5IpZ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1226252135047860226/-NgP5IpZ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/775483622509907968/1521216231', 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,,en,TRECIS-CTIT-H-072,1285604451873624065,,,,
221,Tue Jul 21 13:38:44 +0000 2020,1285569903559229441,1285569903559229441,When did science become the enemy? Behind America?s disastrous coronavirus response. - New York Magazine https://t.co/aO42hRyPun,False,"[0, 128]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/aO42hRyPun', 'expanded_url': 'https://apple.news/AsddzcjZhSWO9trZgzfvvvQ', 'display_url': 'apple.news/AsddzcjZhSWO9t?', 'indices': [105, 128]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 221984823, 'id_str': '221984823', 'name': 'Narayan Sainaney', 'screen_name': 'nsainaney', 'location': 'Vancouver, BC, Canada', 'description': 'CTO at https://t.co/Pye6bHwRPF. Scotch aficionado, Sailor. Seasoned Software  Entrepreneur. AI, BigData, Cloud Computing', 'url': None, 'entities': {'description': {'urls': [{'url': 'https://t.co/Pye6bHwRPF', 'expanded_url': 'http://CodeZero.io', 'display_url': 'CodeZero.io', 'indices': [7, 30]}]}}, 'protected': False, 'followers_count': 293, 'friends_count': 443, 'listed_count': 24, 'created_at': 'Thu Dec 02 04:08:49 +0000 2010', 'favourites_count': 3179, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2262, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/649723870161690628/0cXbHytD_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/649723870161690628/0cXbHytD_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/221984823/1465287777', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-072,1285569903559229441,,,,
222,Tue Jul 21 13:38:01 +0000 2020,1285569721912504320,1285569721912504320,"@BangstanAmanda Name calling?  Grow up. 
My whole family had it. The flu. Last 7-10 days.  Positive for the antibodies. So - we're healthy and have antibodies - do I need to wear a mask?
I'm in NJ and work in NYC.  Wake up. I saw 5 cars on 5th Ave at noon yesterday.  That is not ""re-opening.""",False,"[16, 293]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BangstanAmanda', 'name': '7 years? ?? ?? ?', 'id': 1055054912399294465, 'id_str': '1055054912399294465', 'indices': [0, 15]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2855479214721352e+18,1285547921472135168,1.0550549123992945e+18,1055054912399294465,BangstanAmanda,"{'id': 42660977, 'id_str': '42660977', 'name': 'Meh', 'screen_name': 'P90Ed', 'location': 'USA', 'description': '#getafterit #neverquit #fitover50', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 372, 'friends_count': 958, 'listed_count': 14, 'created_at': 'Tue May 26 16:35:45 +0000 2009', 'favourites_count': 9966, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 13530, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1185772917591871489/jsOwkEgV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1185772917591871489/jsOwkEgV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/42660977/1554303308', 'profile_link_color': '981CEB', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,,en,TRECIS-CTIT-H-072,1285569721912504320,,,,
223,Tue Jul 21 07:34:02 +0000 2020,1285478124382072841,1285478124382072841,Fauci: New York brought down its coronavirus cases ?correctly? https://t.co/zjQVFmIX1C Covid ran out of old peeps to kill. Duh.,False,"[0, 127]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zjQVFmIX1C', 'expanded_url': 'https://hotair.com/archives/allahpundit/2020/07/20/fauci-new-york-brought-coronavirus-cases-correctly/', 'display_url': 'hotair.com/archives/allah?', 'indices': [63, 86]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 19150025, 'id_str': '19150025', 'name': 'Janice Brown', 'screen_name': 'einerdrake', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 735, 'friends_count': 1462, 'listed_count': 20, 'created_at': 'Sun Jan 18 17:08:06 +0000 2009', 'favourites_count': 763, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 63311, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/384733774/madmen_icon_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/384733774/madmen_icon_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/19150025/1399955562', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-072,1285478124382072841,,,,
224,Tue Jul 21 05:09:04 +0000 2020,1285441641411514370,1285441641411514370,"@canuck5551 @GidMK Where did hospitals turn away patients because they were full of COVID patients?  How many hospitals did that happen at?  Only in Italy and NYC, perhaps?",False,"[19, 172]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'canuck5551', 'name': 'Aaron', 'id': 271101525, 'id_str': '271101525', 'indices': [0, 11]}, {'screen_name': 'GidMK', 'name': 'Health Nerd', 'id': 4175759465, 'id_str': '4175759465', 'indices': [12, 18]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2854064621607608e+18,1285406462160760832,271101525.0,271101525,canuck5551,"{'id': 784967285790257153, 'id_str': '784967285790257153', 'name': 'Julia L Bach', 'screen_name': 'JuliaLBach8', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 24, 'friends_count': 184, 'listed_count': 0, 'created_at': 'Sun Oct 09 04:02:39 +0000 2016', 'favourites_count': 7059, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5892, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1261901863491792903/N1mzZIXV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1261901863491792903/N1mzZIXV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/784967285790257153/1589695899', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,,en,TRECIS-CTIT-H-072,1285441641411514370,,,,
225,Tue Jul 21 03:34:39 +0000 2020,1285417882621362177,1285417882621362177,How New York has been able to keep coronavirus at bay while other states see surges - ABC News - https://t.co/G9Xyk1CLwI via @ABC,False,"[0, 129]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ABC', 'name': 'ABC News', 'id': 28785486, 'id_str': '28785486', 'indices': [125, 129]}], 'urls': [{'url': 'https://t.co/G9Xyk1CLwI', 'expanded_url': 'https://abcn.ws/3je36OQ', 'display_url': 'abcn.ws/3je36OQ', 'indices': [97, 120]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 123041474, 'id_str': '123041474', 'name': 'Philip Shook', 'screen_name': 'macbeestje', 'location': '', 'description': ""I'm a Mac techie who is socially, environmentally and technically aware of issues.  I'm an avid bicyclist as well as a firm believer in public & mass transit."", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 704, 'friends_count': 737, 'listed_count': 205, 'created_at': 'Sun Mar 14 19:56:55 +0000 2010', 'favourites_count': 230, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 395713, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'ABB8C2', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/760542530018553857/o6gd_RbR_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/760542530018553857/o6gd_RbR_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/123041474/1368749867', 'profile_link_color': 'FA743E', 'profile_sidebar_border_color': '87BC44', 'profile_sidebar_fill_color': 'E0FF92', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-072,1285417882621362177,,,,
226,Mon Jul 20 22:28:19 +0000 2020,1285340792207421440,1285340792207421440,Thrombosis in Hospitalized Patients With COVID-19 in a New York City Health System | Coagulation Disorders | JAMA | JAMA Network https://t.co/PhTeHrGfrQ,False,"[0, 152]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/PhTeHrGfrQ', 'expanded_url': 'https://jamanetwork.com/journals/jama/fullarticle/2768715', 'display_url': 'jamanetwork.com/journals/jama/?', 'indices': [129, 152]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 33636656, 'id_str': '33636656', 'name': 'Vascular Specialist', 'screen_name': 'DrVascular', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 601, 'friends_count': 35, 'listed_count': 8, 'created_at': 'Mon Apr 20 19:47:37 +0000 2009', 'favourites_count': 126, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 228, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3511670725/49a9068ec3a3b9974e59080d73af120d_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3511670725/49a9068ec3a3b9974e59080d73af120d_normal.jpeg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-072,1285340792207421440,,,,
227,Mon Jul 20 18:49:02 +0000 2020,1285285605765783554,1285285605765783554,"""Google Promises Privacy With Virus App but Can Still Collect Location"" by BY NATASHA SINGER via NYT New York Times https://t.co/lu8ml4o01R",False,"[0, 139]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/lu8ml4o01R', 'expanded_url': 'https://ift.tt/32JoFke', 'display_url': 'ift.tt/32JoFke', 'indices': [116, 139]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,"{'id': 1063724990, 'id_str': '1063724990', 'name': 'Dr. A. D. Prewitt', 'screen_name': 'dradprewitt', 'location': '', 'description': 'Innovator. Educator. Entrepreneur.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 178, 'friends_count': 214, 'listed_count': 98, 'created_at': 'Sat Jan 05 18:52:29 +0000 2013', 'favourites_count': 1298, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 8328, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1079824626165968898/HYnVQWEx_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1079824626165968898/HYnVQWEx_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1063724990/1546285209', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-072,1285285605765783554,,,,
