,created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,topic,identifier,quoted_status_id,quoted_status_id_str,quoted_status,extended_entities
35,Fri Jul 24 14:05:51 +0000 2020,1286663891511017478,1286663891511017478,"Trump's briefings were meant to show him in charge -- now they are becoming absurd
https://t.co/4lQcBjkmGb",False,"[0, 106]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4lQcBjkmGb', 'expanded_url': 'https://www.cnn.com/2020/07/24/politics/donald-trump-coronavirus-briefing-jacksonville/index.html', 'display_url': 'cnn.com/2020/07/24/pol?', 'indices': [83, 106]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 49080826, 'id_str': '49080826', 'name': 'Zack', 'screen_name': 'QueensIceZ', 'location': 'Queens, New York', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 11727, 'friends_count': 8197, 'listed_count': 208, 'created_at': 'Sat Jun 20 18:47:46 +0000 2009', 'favourites_count': 45, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 503220, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '001329', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1053275480336621569/lZfAW5sO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1053275480336621569/lZfAW5sO_normal.jpg', 'profile_link_color': '155367', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000B17', 'profile_text_color': '448668', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-068,1286663891511017478,,,,
36,Fri Jul 24 14:05:38 +0000 2020,1286663838218072068,1286663838218072068,"Trump's briefings were meant to show him in charge -- now they are becoming absurd
https://t.co/EwmSu1Ppcw",False,"[0, 106]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/EwmSu1Ppcw', 'expanded_url': 'https://www.cnn.com/2020/07/24/politics/donald-trump-coronavirus-briefing-jacksonville/index.html', 'display_url': 'cnn.com/2020/07/24/pol?', 'indices': [83, 106]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 316791579, 'id_str': '316791579', 'name': 'Mark Denniston', 'screen_name': 'CourtProf', 'location': 'Ogden, UT', 'description': 'JD/PhD teaching criminal justice at Weber State University. Focused on state and federal courts. Tweets ? endorsements nor the views of WSU.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1006, 'friends_count': 4943, 'listed_count': 50, 'created_at': 'Mon Jun 13 23:56:25 +0000 2011', 'favourites_count': 16212, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 71678, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1012386081554092032/KsYq2rKw_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1012386081554092032/KsYq2rKw_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/316791579/1530206701', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-068,1286663838218072068,,,,
37,Fri Jul 24 08:41:26 +0000 2020,1286582250172121091,1286582250172121091,"I thought they were Pandemic briefings. What has the GOP Convention got to do with it. Trump's briefings were meant to show him in charge -- now they are becoming absurd

https://t.co/36gNuF8rFZ",False,"[0, 194]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/36gNuF8rFZ', 'expanded_url': 'https://www.cnn.com/2020/07/24/politics/donald-trump-coronavirus-briefing-jacksonville/index.html', 'display_url': 'cnn.com/2020/07/24/pol?', 'indices': [171, 194]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1067249666520215553, 'id_str': '1067249666520215553', 'name': 'Dr Kweku S Robertson', 'screen_name': 'DrKweku', 'location': '', 'description': 'Analytical and controversial media executive', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 19, 'friends_count': 397, 'listed_count': 0, 'created_at': 'Tue Nov 27 02:52:03 +0000 2018', 'favourites_count': 226, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1143, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1067252802634813441/seo_Cwiq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1067252802634813441/seo_Cwiq_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1067249666520215553/1543287870', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-068,1286582250172121091,,,,
38,Thu Jul 23 22:05:36 +0000 2020,1286422236753276934,1286422236753276934,"@atrupar He has to cancel the Jacksonville Convention due to COVID-19, but he?s still full steam ahead with reopening schools. https://t.co/od95zkmAfY",False,"[9, 126]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'atrupar', 'name': 'Aaron Rupar', 'id': 288277167, 'id_str': '288277167', 'indices': [0, 8]}], 'urls': [], 'media': [{'id': 1286422234538680320, 'id_str': '1286422234538680320', 'indices': [127, 150], 'media_url': 'http://pbs.twimg.com/media/EdpKNODXoAA4kQX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdpKNODXoAA4kQX.jpg', 'url': 'https://t.co/od95zkmAfY', 'display_url': 'pic.twitter.com/od95zkmAfY', 'expanded_url': 'https://twitter.com/chunterkap/status/1286422236753276934/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 269, 'h': 366, 'resize': 'fit'}, 'large': {'w': 269, 'h': 366, 'resize': 'fit'}, 'small': {'w': 269, 'h': 366, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.2864155849226568e+18,1286415584922656770,288277167.0,288277167,atrupar,"{'id': 49511011, 'id_str': '49511011', 'name': 'CHUNTERKAP', 'screen_name': 'chunterkap', 'location': 'Brooklyn, New York', 'description': 'Wannabe guitarist. Certified Bunker Inspector. Waiting on the #WindsofWinter. #CountryOverParty #AmericaOrTrump- the two cannot mutually coexist. ? ?', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2024, 'friends_count': 3007, 'listed_count': 1, 'created_at': 'Mon Jun 22 02:39:08 +0000 2009', 'favourites_count': 2901, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 4903, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1171870935240122369/rGxhcKuh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1171870935240122369/rGxhcKuh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/49511011/1593151284', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,1,False,False,False,en,TRECIS-CTIT-H-068,1286422236753276934,,,,"{'media': [{'id': 1286422234538680320, 'id_str': '1286422234538680320', 'indices': [127, 150], 'media_url': 'http://pbs.twimg.com/media/EdpKNODXoAA4kQX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdpKNODXoAA4kQX.jpg', 'url': 'https://t.co/od95zkmAfY', 'display_url': 'pic.twitter.com/od95zkmAfY', 'expanded_url': 'https://twitter.com/chunterkap/status/1286422236753276934/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 269, 'h': 366, 'resize': 'fit'}, 'large': {'w': 269, 'h': 366, 'resize': 'fit'}, 'small': {'w': 269, 'h': 366, 'resize': 'fit'}}}]}"
39,Thu Jul 23 22:05:16 +0000 2020,1286422151147397120,1286422151147397120,"BREAKING: Trump cancels convention in Jacksonville, amid coronavirus spike in Florida  https://t.co/7RjRAwuPDc",False,"[0, 110]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7RjRAwuPDc', 'expanded_url': 'https://justthenews.com/politics-policy/elections/breaking-trump-cancels-convention-jacksonville-florida', 'display_url': 'justthenews.com/politics-polic?', 'indices': [87, 110]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 3155188814, 'id_str': '3155188814', 'name': 'Steven Lundgren ?? #Transition2Greatness', 'screen_name': 'love4thegameAK', 'location': 'Patriot Transition Voice ', 'description': 'Awakened. Loving husband of the best half of me, my wife Marcy @lundgren4life. Alaskan born, Sports/News fanatic 1 John 4 God is Love. Patriot?? @bvoice_p', 'url': 'https://t.co/DmKYxIa0GT', 'entities': {'url': {'urls': [{'url': 'https://t.co/DmKYxIa0GT', 'expanded_url': 'https://m.youtube.com/channel/UChTfQLvbMMgdxx4zB7K1lTg', 'display_url': 'm.youtube.com/channel/UChTfQ?', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 55896, 'friends_count': 55715, 'listed_count': 109, 'created_at': 'Tue Apr 14 07:49:18 +0000 2015', 'favourites_count': 99948, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 83369, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1085921601562894336/d8qBeE2e_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1085921601562894336/d8qBeE2e_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3155188814/1584146000', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,13,10,False,False,False,en,TRECIS-CTIT-H-068,1286422151147397120,,,,
40,Thu Jul 23 22:04:57 +0000 2020,1286422075251527680,1286422075251527680,Trump announces Jacksonville part of GOP convention will be canceled over coronavirus concerns https://t.co/pLwyIe2N3d #FoxNews,False,"[0, 127]","{'hashtags': [{'text': 'FoxNews', 'indices': [119, 127]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/pLwyIe2N3d', 'expanded_url': 'https://fxn.ws/2ZS4dfs', 'display_url': 'fxn.ws/2ZS4dfs', 'indices': [95, 118]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1230294104162099200, 'id_str': '1230294104162099200', 'name': 'Tea Chase', 'screen_name': 'Tea_chase', 'location': '', 'description': 'Conservative Wife, Mother, and Grandmother ?? With God, all things are possible. ?No Trains ?', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 204, 'friends_count': 268, 'listed_count': 0, 'created_at': 'Thu Feb 20 00:52:44 +0000 2020', 'favourites_count': 2965, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3033, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1230295764699697152/0yxkGFpH_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1230295764699697152/0yxkGFpH_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-068,1286422075251527680,,,,
41,Thu Jul 30 11:15:15 +0000 2020,1288795285112717312,1288795285112717312,"Jacksonville, click here to read the Fox Business article highlighting Always Best Care's role in providing care to seniors! https://t.co/2sR9VprKWF

#FoxBusiness #Caregivers #COVID #SeniorCare #AlwaysHiring 

Apply to become a caregiver, please visit: https://t.co/FPhDmgZO4R https://t.co/2cyBY0qzhD",False,"[0, 276]","{'hashtags': [{'text': 'FoxBusiness', 'indices': [150, 162]}, {'text': 'Caregivers', 'indices': [163, 174]}, {'text': 'COVID', 'indices': [175, 181]}, {'text': 'SeniorCare', 'indices': [182, 193]}, {'text': 'AlwaysHiring', 'indices': [194, 207]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/2sR9VprKWF', 'expanded_url': 'https://foxbusiness.com/lifestyle/in-home-care-seniors-caregivers', 'display_url': 'foxbusiness.com/lifestyle/in-h?', 'indices': [125, 148]}, {'url': 'https://t.co/FPhDmgZO4R', 'expanded_url': 'https://caregiver.alwaysbestcare.com', 'display_url': 'caregiver.alwaysbestcare.com', 'indices': [253, 276]}], 'media': [{'id': 1288795284043173888, 'id_str': '1288795284043173888', 'indices': [277, 300], 'media_url': 'http://pbs.twimg.com/media/EeK4e4WXkAAatCy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeK4e4WXkAAatCy.jpg', 'url': 'https://t.co/2cyBY0qzhD', 'display_url': 'pic.twitter.com/2cyBY0qzhD', 'expanded_url': 'https://twitter.com/abcjacksonville/status/1288795285112717312/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 501, 'h': 262, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 501, 'h': 262, 'resize': 'fit'}, 'medium': {'w': 501, 'h': 262, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"{'id': 1204856691197648896, 'id_str': '1204856691197648896', 'name': 'Always Best Care Senior Services Jacksonville', 'screen_name': 'abcjacksonville', 'location': 'Jacksonville, FL', 'description': 'Always Best Care provides families with non-medical in-home care in Jacksonville & surrounding areas. Call us for free consultation 904.701.7660! #seniorcare', 'url': 'https://t.co/TfbAVJDiNb', 'entities': {'url': {'urls': [{'url': 'https://t.co/TfbAVJDiNb', 'expanded_url': 'https://www.alwaysbestcare.com/fl/jacksonville/', 'display_url': 'alwaysbestcare.com/fl/jacksonvill?', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 83, 'friends_count': 103, 'listed_count': 1, 'created_at': 'Wed Dec 11 20:13:22 +0000 2019', 'favourites_count': 36, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 170, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1204856744586960896/-NwT0bJa_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1204856744586960896/-NwT0bJa_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1204856691197648896/1576095257', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-068,1288795285112717312,,,,"{'media': [{'id': 1288795284043173888, 'id_str': '1288795284043173888', 'indices': [277, 300], 'media_url': 'http://pbs.twimg.com/media/EeK4e4WXkAAatCy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeK4e4WXkAAatCy.jpg', 'url': 'https://t.co/2cyBY0qzhD', 'display_url': 'pic.twitter.com/2cyBY0qzhD', 'expanded_url': 'https://twitter.com/abcjacksonville/status/1288795285112717312/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 501, 'h': 262, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 501, 'h': 262, 'resize': 'fit'}, 'medium': {'w': 501, 'h': 262, 'resize': 'fit'}}}]}"
42,Mon Aug 10 20:58:30 +0000 2020,1292928331256659969,1292928331256659969,"@repcharliecrist, 2 people were injured by guns in Jacksonville today. What will you do about it? https://t.co/ZnA3XoKM3P #shootatweet",False,"[0, 134]","{'hashtags': [{'text': 'shootatweet', 'indices': [122, 134]}], 'symbols': [], 'user_mentions': [{'screen_name': 'RepCharlieCrist', 'name': 'Congressman Charlie Crist', 'id': 816030424778543104, 'id_str': '816030424778543104', 'indices': [0, 16]}], 'urls': [{'url': 'https://t.co/ZnA3XoKM3P', 'expanded_url': 'https://www.firstcoastnews.com/article/news/crime/shooting-in-north-mandarin-sends-2-to-hospital/77-b941760d-f7d4-4884-8def-1a07c46f0ac0', 'display_url': 'firstcoastnews.com/article/news/c?', 'indices': [98, 121]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://www.shootatweet.com"" rel=""nofollow"">shootatweet</a>",,,8.160304247785431e+17,816030424778543104,RepCharlieCrist,"{'id': 46065209, 'id_str': '46065209', 'name': 'Barbara Skinner', 'screen_name': 'artnbarb', 'location': 'Florida', 'description': 'Retired', 'url': 'http://t.co/B7OudHGCFo', 'entities': {'url': {'urls': [{'url': 'http://t.co/B7OudHGCFo', 'expanded_url': 'http://www.artnbarb.com', 'display_url': 'artnbarb.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 445, 'friends_count': 801, 'listed_count': 10, 'created_at': 'Wed Jun 10 08:08:43 +0000 2009', 'favourites_count': 74984, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 41296, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/967159324668674048/WZBz45Mw_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/967159324668674048/WZBz45Mw_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-068,1292928331256659969,,,,
43,Mon Aug 10 20:58:28 +0000 2020,1292928324961001479,1292928324961001479,"@RepCorrineBrown, 2 people were injured by guns in Jacksonville today. What will you do about it? https://t.co/X8BN80LhEP #shootatweet",False,"[0, 134]","{'hashtags': [{'text': 'shootatweet', 'indices': [122, 134]}], 'symbols': [], 'user_mentions': [{'screen_name': 'RepCorrineBrown', 'name': 'Jim Gerlach', 'id': 744981960641122304, 'id_str': '744981960641122304', 'indices': [0, 16]}], 'urls': [{'url': 'https://t.co/X8BN80LhEP', 'expanded_url': 'https://www.firstcoastnews.com/article/news/crime/shooting-in-north-mandarin-sends-2-to-hospital/77-b941760d-f7d4-4884-8def-1a07c46f0ac0', 'display_url': 'firstcoastnews.com/article/news/c?', 'indices': [98, 121]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://www.shootatweet.com"" rel=""nofollow"">shootatweet</a>",,,7.449819606411223e+17,744981960641122304,RepCorrineBrown,"{'id': 238380198, 'id_str': '238380198', 'name': 'Donna Walker-Knight', 'screen_name': 'dwkese', 'location': 'Florida, USA', 'description': 'educator, mother, and liberal leaning American; adamant and outspoken critic of Trump.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 124, 'friends_count': 295, 'listed_count': 0, 'created_at': 'Sat Jan 15 01:35:18 +0000 2011', 'favourites_count': 49560, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 6322, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/832739353302487042/jFowG_b__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/832739353302487042/jFowG_b__normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/238380198/1584365413', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,False,en,TRECIS-CTIT-H-068,1292928324961001479,,,,
44,Fri Aug 07 22:38:17 +0000 2020,1291866277997412352,1291866277997412352,"I'm disgusted at the lack of leadership in this state. ?????

https://t.co/AwMliXP6uU",False,"[0, 85]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/AwMliXP6uU', 'expanded_url': 'https://www.jacksonville.com/story/news/coronavirus/2020/08/07/health-directors-hushed-fla-leaders-pressed-reopen-classrooms/3317172001/', 'display_url': 'jacksonville.com/story/news/cor?', 'indices': [62, 85]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 200601478, 'id_str': '200601478', 'name': 'Julie Hiltz, NBCT', 'screen_name': 'JulieHiltz', 'location': 'Florida, USA', 'description': 'Mom | Middle School Teacher Librarian | NBCT | Geek | Teacher Leader Advocate | @FloridaMediaEd Past President\n  Qui audet adipiscitur.', 'url': 'https://t.co/JmsryT9TQG', 'entities': {'url': {'urls': [{'url': 'https://t.co/JmsryT9TQG', 'expanded_url': 'http://www.teachingquality.org/blogs/JulieHiltz', 'display_url': 'teachingquality.org/blogs/JulieHil?', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2948, 'friends_count': 3244, 'listed_count': 122, 'created_at': 'Sat Oct 09 18:37:38 +0000 2010', 'favourites_count': 20794, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 15794, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1216862079140990978/1ac9Xbq6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1216862079140990978/1ac9Xbq6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/200601478/1491172757', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,2,False,False,False,en,TRECIS-CTIT-H-068,1291866277997412352,,,,
